id,establishment_name,establishment_id,ein,company_name,street_address,city,state,zip_code,naics_code,naics_year,industry_description,establishment_type,size,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_skin_disorders,total_respiratory_conditions,total_poisonings,total_hearing_loss,total_other_illnesses,created_timestamp,change_reason,year_filing_for,sector,zipcode,naics_char
2554031,KAPILI CONSTRUCTION LLC,1267202,261749309,KAPILI CONSTRUCTION LLC,94-221 LEONUI STREET #A,WAIPAHU,HI,96797,238160,2022,Roofing contractors,1,22,152,305021,1,0,5,0,2,120,75,7,0,0,0,0,0,24JAN25:00:34:00,,2024,Construction,96797,238160
2548598,"Lydick-Hooks Roofing Co. of Lubbock, Inc.",1267715,750405113,"Lydick-Hooks Roofing Co. of Lubbock, Inc.",1924 Clovis Road,Lubbock,TX,79415,238160,2022,Roofing contractors,1,21,30,58901,1,0,1,0,1,2,6,2,0,0,0,0,0,22JAN25:22:39:00,,2024,Construction,79415,238160
2549856,B  B Sheet Metal and Roofing Inc,1268078,411668760,B  B Sheet Metal and Roofing Inc,210 Centennial Dr,Buffalo,MN,55313,238160,2022,238160 Roofing Contractors,1,21,20,34227,1,0,0,1,0,0,19,1,0,0,0,0,0,04FEB25:21:33:00,,2024,Construction,55313,238160
2550618,"Midland Engineering Company, Inc.",1268368,350152415,"Midland Engineering Company, Inc.",52369 State Road 933 North,South Bend,IN,46637,238160,2022,Roofing contractors,1,22,229,286198,1,0,0,0,1,0,0,1,0,0,0,0,0,23JAN25:17:17:00,,2024,Construction,46637,238160
2550866,Reyes Group General Construction LLC,1268432,201542316,Reyes Group Generla Construction,2230 US-1,Vero Beach,FL,32960,238160,2022,Roofing contractors,1,21,45,87688,1,0,1,3,0,5,90,4,0,0,0,0,0,23JAN25:17:24:00,,2024,Construction,32960,238160
2550862,Don Kennedy Roofing,1268445,621387025,Don Kennedy Roofing,815 Fesslers Lane,Nashville,TN,37210,238160,2022,Roofing contractors,1,22,100,208000,1,0,3,1,0,48,15,4,0,0,0,0,0,24JAN25:17:07:00,It timed out before I could add all data,2024,Construction,37210,238160
2552195,Benton Roofing Inc.,1268888,561804291,Benton Roofing Inc.,814 Tracy Grove Road,Flat Rock,NC,28731,238160,2022,Roofing contractors,1,21,92,192629,2,0,0,0,0,0,0,0,0,0,0,0,0,23JAN25:19:26:00,,2024,Construction,28731,238160
2552816,Tempest Roofing LLC,1269017,862435521,SJT Orlando LLC,"1150 E Plant St, G",Winter Garden,FL,34787,238160,2022,Roofing contractors,1,21,20,41600,2,0,0,0,0,0,0,0,0,0,0,0,0,23JAN25:20:17:00,,2024,Construction,34787,238160
2554192,9054_20670,1269487,453699589,Salvo Architectural Roofing Contractors,566 W 5th Ave,Naperville,IL,60563,238160,2022,,1,21,32,71543,2,0,0,0,0,0,0,0,0,0,0,0,0,24JAN25:00:23:00,,2024,Construction,60563,238160
2554371,Mandal's Inc.,1269544,,Mandal's Inc.,4002 Hewes Ave,Gulfport,MS,39507,238160,2022,"Roofing, built-up tar and gravel, installation",1,21,71,152877,2,0,0,0,0,0,0,0,0,0,0,0,0,24JAN25:13:13:00,,2024,Construction,39507,238160
2555537,Norton Sons Roofing,1269949,363586070,Norton Sons Roofing,43 Stephen St,Lemont,IL,60439,238160,2022,Roofing contractors,1,21,30,29455,2,0,0,0,0,0,0,0,0,0,0,0,0,24JAN25:15:59:00,,2024,Construction,60439,238160
2555632,DKG & Associate Inc.,1269983,742816319,DKG & Associates Inc.,7000 HUSEMAN PL SW,ALBUQUERQUE,NM,87121,238160,2022,Roofing contractors,1,21,85,173857,1,0,3,2,1,331,209,6,0,0,0,0,0,24JAN25:18:35:00,,2024,Construction,87121,238160
2558229,Roofing,1270584,203941338,"Idaho Roofing Contractors, Inc",1565 Rolling Hills Drive,Meridian Idaho,ID,83642,238160,2022,Roofing contractors,1,21,22,42320,2,0,0,0,0,0,0,0,0,0,0,0,0,24JAN25:21:46:00,,2024,Construction,83642,238160
2558792,Apple Roofing Corp.,1270839,161198739,Apple Roofing Corp,124 Pickard Drive East,Syracuse,NY,13211,238160,2022,Roofing contractors,1,21,38,67035,1,0,6,1,0,235,7,7,0,0,0,0,0,24JAN25:20:53:00,,2024,Construction,13211,238160
2559821,HARBOR ROOFING and CONTRACTING INC,1271065,464705635,HARBOR ROOFING and CONTRACTING INC,2138 Priest Bridge Court Ste. 1,Crofton,MD,21114,238160,2022,Roofing contractors,1,21,80,108660,2,0,0,0,0,0,0,0,0,0,0,0,0,25JAN25:01:32:00,,2024,Construction,21114,238160
2569485,JAX J CC INC dba AMS CONSTRUCTION,1271535,821456888,AMS CONSTRUCTION,1285 Columbia STE. A-1,Riverside,CA,92507,238160,2022,Roofing contractors,1,21,30,62400,1,0,2,1,0,213,30,3,0,0,0,0,0,28JAN25:17:16:00,,2024,Construction,92507,238160
2563838,Beachside Roofing,1272280,611441824,"Beachside Roofing, LLC",91-570 Kapolei Kai St.,Kapolei,HI,96707,238160,2022,Roofing contractors,1,22,151,207045,1,0,3,0,2,67,0,5,0,0,0,0,0,27JAN25:19:57:00,,2024,Construction,96707,238160
2564171,"Custom Installations, Inc",1272364,363846505,"Custom Installations, Inc",937 Campus Drive,Mundelein,IL,60060,238160,2022,Steep slope roofing installation,1,21,25,44300,2,0,0,0,0,0,0,0,0,0,0,0,0,27JAN25:20:03:00,,2024,Construction,60060,238160
2566319,Turner Morris,1273110,841199856,"Turner Morris, Inc",347 Adams Ave.,Silverthorne,CO,80498,238160,2022,Roofing contractors,1,21,34,65307,1,0,1,3,0,10,203,4,0,0,0,0,0,28JAN25:00:28:00,,2024,Construction,80498,238160
2567632,5 Star Roofing and Restoration,1273554,,,115 Pomona Drive,Greensboro,NC,27407,238160,2022,Roofing contractors,1,21,17,35360,2,0,0,0,0,0,0,0,0,0,0,0,0,28JAN25:15:05:00,,2024,Construction,27407,238160
2575478,Freddy and Son LLC,1273776,821093128,Freddy and Son LLC,9420 Forestwood Ln Suite 204,Manassas,VA,20110,238160,2022,Roofing contractors,1,1,15,22040,1,0,2,0,0,6,0,2,0,0,0,0,0,29JAN25:15:01:00,,2024,Construction,20110,238160
2569314,"CP Rankin, Inc.",1274192,260311486,"CP Rankin, Inc.",4359 County Line Road,Chalfont,PA,18914,238160,2022,Roofing contractors,1,21,95,185420,1,0,1,0,0,7,0,1,0,0,0,0,0,28JAN25:17:06:00,,2024,Construction,18914,238160
2570814,American Home Contractors,1274639,882217292,American Home Contractors LLC,11820 W. Market Place Suite F,Fulton,MD,20759,238160,2022,"Roof painting, spraying, or coating",1,21,25,52500,1,0,2,0,0,77,0,2,0,0,0,0,0,28JAN25:18:56:00,,2024,Construction,20759,238160
2570848,American Home Contractors LLC,1274679,882217292,"American Home Contractors, LLC","14155 Sullyfield Circle, Suite A",Chantilly,VA,20151,238160,2022,"Roof painting, spraying, or coating",1,21,25,52600,2,0,0,0,0,0,0,0,0,0,0,0,0,28JAN25:18:58:00,,2024,Construction,20151,238160
2573172,"Kaw Roofing and Sheet Metal, Inc.",1275422,480583315,"Kaw Roofing and Sheet Metal, Inc.",2105 N 13th Street,Kansas City,KS,66104,238160,2022,Roofing contractors,1,21,50,89323,1,0,2,1,0,149,162,3,0,0,0,0,0,28JAN25:21:29:00,,2024,Construction,66104,238160
2573546,"JD Rivet & Co., Inc.",1275621,042469878,"JD Rivet & Co., Inc.",2257 Main St.,Springfield,MA,01107,238160,2022,Roofing contractors,1,21,63,109152,1,0,1,0,0,2,0,1,0,0,0,0,0,28JAN25:22:04:00,,2024,Construction,01107,238160
2721554,R001 Corporate Office,1276477,341712631,Erie Construction Mid-West LLC.,3516 Granite Circle,Toledo,OH,43617,238160,2022,Home Remodeling and  Renovations,1,22,1465,267222,1,0,1,0,0,1,0,1,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,43617,238160
2577365,Batterbee Roofing,1276903,,Canopy Services Group,4049 NE 120th Xing,Oxford,FL,34484,238160,2022,Roofing contractors,1,22,85,105351,1,0,1,0,1,1,0,2,0,0,0,0,0,29JAN25:18:53:00,,2024,Construction,34484,238160
2577850,Van Doorn Roofing,1277129,363074704,Van Doorn Roofing,700 Church Road,Elgin,IL,60123,238160,2022,Roofing contractors,1,21,25,41675,1,0,0,0,1,0,0,1,0,0,0,0,0,29JAN25:18:10:00,,2024,Construction,60123,238160
2577919,Ocala,1277143,811840708,Estep and Hessburg LLC,1221 N. Magnolia Ave,Ocala,FL,34475,238160,2022,Roofing contractors,1,1,4,8500,2,0,0,0,0,0,0,0,0,0,0,0,0,29JAN25:18:17:00,,2024,Construction,34475,238160
2577909,American Building Contractors- Fl,1277149,431924245,American Building Contractors,1455 Rail Head  Ste 7,Naples,FL,34110,238160,2022,Roofing contractors,1,21,55,112349,2,0,0,0,0,0,0,0,0,0,0,0,0,29JAN25:18:15:00,,2024,Construction,34110,238160
2577954,American Building Contractors- MN,1277171,431924245,American Building Contractors,2960 Judicial Rd Ste 100,Burnsville,MN,55337,238160,2022,Roofing contractors,1,21,30,63342,1,0,1,0,0,22,0,1,0,0,0,0,0,29JAN25:18:20:00,,2024,Construction,55337,238160
2578648,"E M Management Services, Inc.",1277379,341955850,"E M Management Services, Inc.",5071 W Western Reserve Road,Canfield,OH,44406,238160,2022,Roofing contractors,1,21,27,44946,2,0,0,0,0,0,0,0,0,0,0,0,0,29JAN25:19:15:00,,2024,Construction,44406,238160
2580307,Specialty Home Products,1278160,263805750,Specialty Home Products,2222 E MALLON,SPOKANE,WA,99202,238160,2022,Roofing contractors,1,1,13,21324,2,0,0,0,0,0,0,0,0,0,0,0,0,29JAN25:20:45:00,,2024,Construction,99202,238160
2580272,Specialty Roofing LLC,1278173,465379067,Specialty Roofing LLC,2222 E MALLON,SPOKANE,WA,99202,238160,2022,Roofing contractors,1,1,10,15296,1,0,0,2,0,0,2,2,0,0,0,0,0,29JAN25:20:43:00,,2024,Construction,99202,238160
2581953,Manheim Dellovde LLC,1278487,881372994,Manheim Dellovade LLC,300 Bursca Drive #303,Bridgeville,PA,15017,238160,2022,Roofing contractors,1,21,29,51608,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN25:00:39:00,,2024,Construction,15017,238160
2587129,Robert Binns Roofing,1279028,,,5918 State Road 542 West,Winter Haven,FL,33880,238160,2022,Roofing contractors,1,21,80,90086,1,0,1,0,2,3,0,3,0,0,0,0,0,30JAN25:19:04:00,,2024,Construction,33880,238160
2583770,Schefers Roofing Company,1279444,113833862,Schefers Roofing Company,2917 S Frist Steet,Rogers,AR,72758,238160,2022,Roofing contractors,1,21,7,5802,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN25:15:10:00,,2024,Construction,72758,238160
2583800,Schefers Roofing Co.,1279470,431715763,Schefers Roofing Co.,112 E AA Highway,Grain Valley,MO,64029,238160,2022,Roofing contractors,1,21,77,150465,1,0,0,0,2,0,0,2,0,0,0,0,0,30JAN25:15:14:00,,2024,Construction,64029,238160
2583827,Schefers Construction Services,1279477,202556779,Schefers Construction Services,112 E AA Highway,Grain Valley,MO,64029,238160,2022,Sheet metal roofing installation,1,1,2,1321,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN25:15:16:00,,2024,Construction,64029,238160
1002612500,Legacy Restoration OMA,1280117,352433040,"Legacy Restoration, LLC",4140 S 52nd St,Omaha,NE,68117,238160,2022,Roofing contractors,1,1,19,39520,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN25:17:19:41,,2024,Construction,68117,238160
2585602,HQ SRNR,1280120,821272785,Southern Roofing and Renovations,5865 Ridgeway Center Pkwy,Memphis,TN,38120,238160,2022,Roofing contractors,1,3,400,4160000,2,0,0,0,0,0,0,0,0,0,0,0,0,30JAN25:17:23:00,,2024,Construction,38120,238160
2586552,Nason Roofing In,1280445,821567036,Nason Roofing inc.,756 N. Hariton St,Orange,CA,92868,238160,2022,Roofing contractors,1,21,20,45217,1,0,1,0,0,40,0,1,0,0,0,0,0,30JAN25:18:32:00,,2024,Construction,92868,238160
2586840,Southern Roofing and Renovations,1280461,821272785,SNR Global LLC.,5865 Ridgeway Center Pkwy,Memphis,TN,38120,238160,2022,Roofing,1,3,400,8700,1,0,0,0,6,0,0,6,0,0,0,0,0,30JAN25:18:46:00,,2024,Construction,38120,238160
2589541,"Bluebird Roofing, LLC",1281484,272160997,"Bluebird Construction, LLC","2176 North Mount Juliet Road, Suite 203",Mt. Juliet,TN,37122,238160,2022,Roofing contractors,1,21,45,92002,1,0,1,1,1,2,70,3,0,0,0,0,0,30JAN25:21:19:00,,2024,Construction,37122,238160
2596028,Construction,1284110,465318778,Solutions General Contractors Inc,3909 National Dr Suite 160,Burtonsville,MD,20866,238160,2022,Roofing contractors,1,21,70,47167,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN25:17:30:00,,2024,Construction,20866,238160
2596752,State Roofing Systems Inc,1284337,942743961,State Roofing Systems Inc,15444 Hesperian Blvd,San Leandro,CA,94578,238160,2022,Roofing contractors,1,22,90,187200,1,0,1,0,2,180,0,3,0,0,0,0,0,31JAN25:18:13:00,,2024,Construction,94578,238160
2596903,Bregenzer Brothers Company Inc,1284440,833073794,"EDA Contractors, Inc",4 Industry Ct,Ewing Township,NJ,08638,238160,2022,Roofing contractors,1,21,26,51935,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN25:18:22:00,,2024,Construction,08638,238160
2600035,"Bachman's Roofing, Building & Remodeling Inc.",1285263,201810654,"Bachman's Roofing, Building & Remodeling, Inc.",36 S Elm Street,Wernersville,PA,19565,238160,2022,"Shake and shingle, roof, installation",1,22,110,231437,1,0,1,0,0,97,0,1,0,0,0,0,0,31JAN25:21:01:00,,2024,Construction,19565,238160
2809340,Plant 1,1285291,593711033,"Southern Roofing Company, Inc.",3425 W. Main St.,Tampa,FL,33607,238160,2022,Roofing Contractor,1,21,45,96698,1,0,1,1,3,3,3,2,0,0,0,0,3,28FEB25:17:25:00,,2024,Construction,33607,238160
2600306,"Sierra Single Ply, Inc.",1285311,680297935,"Sierra Single Ply, Inc.",1812 Main Avenue #130,Sacramento,CA,95838,238160,2022,Roofing contractors,1,21,40,85424,1,0,0,3,2,0,232,5,0,0,0,0,0,31JAN25:21:15:00,,2024,Construction,95838,238160
2601811,"Bartlett Homes & Roofing, LLC - Ogden Office",1285788,473524614,Bartlett Homes & Roofing LLC,5315 Adams Ave Pkwy Unit B,Ogden,UT,84405,238160,2022,Roofing contractors,1,21,22,38720,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN25:23:37:00,,2024,Construction,84405,238160
2601829,"Bartlett Homes & Roofing, LLC - CA Office",1285793,473524614,Bartlett Homes & Roofing LLC,18019 Sky Park Circle Ste G,Irvine,CA,92614,238160,2022,Roofing contractors,1,1,2,3160,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN25:23:32:00,,2024,Construction,92614,238160
2601820,"Bartlett Homes & Roofing, LLC - GA Office",1285801,473524614,Bartlett Homes & Roofing LLC,"3380 Town Point Drive NW, Suite 140",Kennesaw,GA,30144,238160,2022,Roofing contractors,1,1,11,22880,2,0,0,0,0,0,0,0,0,0,0,0,0,31JAN25:23:31:00,,2024,Construction,30144,238160
2602737,"W. James Taylor, Inc.",1286197,370178070,"W. James Taylor, Inc.",1127 East B Street,Belleville,IL,62220,238160,2022,Roofing contractors,1,21,74,84973,1,0,2,0,0,9,28,2,0,0,0,0,0,02FEB25:00:28:00,,2024,Construction,62220,238160
2603022,"SonRay Solar, Inc. - Roofing Division",1286301,263838351,"SonRay Solar, Inc.",4161 Citrus Ave,Rocklin,CA,95677,238160,2022,Roofing contractors,1,22,147,266581,1,0,8,7,1,156,733,16,0,0,0,0,0,03FEB25:13:05:00,,2024,Construction,95677,238160
2603323,Almost Heaven Building Company,1286385,870875496,Almost Heaven Building Company,2558 Sissonville Drive,Charleston,WV,25312,238160,2022,Roofing contractors,2,1,9,14027,1,0,1,0,0,2,0,1,0,0,0,0,0,03FEB25:13:59:00,,2024,Construction,25312,238160
2603321,Joyland Roofing,1286399,812515247,Joyland Roofing,360 W Bainbridge St,Elizabethtown,PA,17022,238160,2022,Roofing contractors,1,21,32,49357,1,0,3,0,0,67,0,3,0,0,0,0,0,03FEB25:13:59:00,,2024,Construction,17022,238160
2603331,"Skyway Roofing, Inc.",1286404,141763964,"Skyway Roofing, Inc.",1268 Broadway,ALBANY,NY,12204,238160,2022,Roofing contractors,1,21,46,73897,2,0,0,0,0,0,0,0,0,0,0,0,0,03FEB25:14:02:00,,2024,Construction,12204,238160
2605371,David J Marley Roofing Contractors Inc,1286909,455407399,David J Marley Roofing Contractors Inc,4214 Commercial Dr,Sebring,FL,33870,238160,2022,Roofing contractors,1,21,21,42251,2,0,0,0,0,0,0,0,0,0,0,0,0,03FEB25:17:44:00,,2024,Construction,33870,238160
2605474,Korellis Roofing Inc.,1286934,351506330,Korellis,1333 169th Street,Hammond,IN,46324,238160,2022,Roofing contractors,1,22,155,305046,1,0,1,1,1,47,12,3,0,0,0,0,0,03FEB25:18:13:00,,2024,Construction,46324,238160
2620104,"Radco Construction Services, Inc.",1287361,561599261,"Radco Construction Services, Inc.",162 Lumber Lane,Mount Holly,NC,28120,238160,2022,Roofing contractors,1,22,89,265156,1,0,0,2,1,0,17,3,0,0,0,0,0,05FEB25:20:11:00,,2024,Construction,28120,238160
2630090,EZ Exteriors LLC,1287983,453810941,EZ Exteriors LLC,1335 Enterprise Street,Idaho Falls,ID,83402,238160,2022,Roofing contractors,1,21,25,23919,1,0,1,0,0,1,0,1,0,0,0,0,0,07FEB25:18:07:00,,2024,Construction,83402,238160
2607423,CENTRAL ROOFING LLC MATTOON,1288042,454310902,CENTRAL ROOFING LLC,317 DEWITT AVE EAST,MATTOON,IL,61938,238160,2022,Roofing contractors,1,21,61,122539,1,0,2,0,1,179,89,3,0,0,0,0,0,03FEB25:19:40:00,,2024,Construction,61938,238160
2608185,Bell Roof Co,1288264,951620634,Bell Roof Co,755 South La Cadena Drive,Colton,CA,92324,238160,2022,Roofing contractors,1,21,42,71210,1,0,2,0,0,43,0,2,0,0,0,0,0,03FEB25:20:29:00,,2024,Construction,92324,238160
2608472,Quality Roofing Solutions LLC Pensacola,1288338,412227282,Quality Roofing Solutions LLC,110 W Herman St,Pensacola,FL,32505,238160,2022,Roofing contractors,1,21,34,58678,1,0,1,0,2,26,81,3,0,0,0,0,0,03FEB25:20:58:00,,2024,Construction,32505,238160
2608424,Quality Roofing Solutions LLC DeFuniak Springs,1288354,412227282,Quality Roofing Solutions LLC,804 Baldwin Ave. Ste. 203,DeFuniak Springs,FL,32435,238160,2022,Roofing contractors,1,1,6,8192,1,0,0,0,1,0,0,1,0,0,0,0,0,03FEB25:20:53:00,,2024,Construction,32435,238160
2608401,Quality Roofing Solutions LLC Altamonte Springs,1288357,412227282,Quality Roofing Solutions LLC,961 E Altamonte Drive,Altamonte Springs,FL,32701,238160,2022,Roofing contractors,1,1,3,5827,2,0,0,0,0,0,0,0,0,0,0,0,0,03FEB25:20:51:00,,2024,Construction,32701,238160
2609034,Plant 1,1288564,204967967,Solar Energy Solutions,1038 Brentwood Ct,Lexington,KY,40511,238160,2022,Solar,1,21,68,170046,1,0,0,2,1,0,11,2,0,0,0,0,1,03FEB25:21:56:00,,2024,Construction,40511,238160
2612091,"Ream Roofing Associates, LLC",1289611,232801208,"Ream Roofing Associates, LLC",472 E. Locust Street,Dallastown,PA,17313,238160,2022,Roofing contractors,1,21,68,129746,1,0,0,0,1,0,0,1,0,0,0,0,0,04FEB25:17:43:00,,2024,Construction,17313,238160
2612851,"Manson Roofing, Inc",1289840,591799056,"Manson Roofing, Inc.",807 24TH AVE W,BRADENTON,FL,34205,238160,2022,Roofing contractors,1,21,32,590920,1,0,1,0,0,42,0,1,0,0,0,0,0,04FEB25:18:48:00,,2024,Construction,34205,238160
2613246,Lake City Power Wash & Roofing Inc.,1289966,820507245,Lake City Power Wash & Roofing Inc.,3642 E Covington Ave.,Post Falls,ID,83854,238160,2022,Roofing contractors,1,21,25,52000,2,0,0,0,0,0,0,0,0,0,0,0,0,04FEB25:19:20:00,,2024,Construction,83854,238160
2613310,Premier Building Associates LLc.,1289969,475311086,Premier Building Associates LLC.,100 Shaw Road,North Branford,CT,06471,238160,2022,Roofing contractors,1,21,52,108683,2,0,0,0,0,0,0,0,0,0,0,0,0,04FEB25:19:24:00,,2024,Construction,06471,238160
2613294,Alpine Roofing LTD.,1289977,832540987,Alpine Roofing LTD.,4780 York Street,Denver,CO,80203,238160,2022,Roofing contractors,1,21,34,69637,1,0,0,1,0,0,5,1,0,0,0,0,0,04FEB25:19:23:00,,2024,Construction,80203,238160
2613513,"A Brooks Construction Inc, Kanga Roof",1290060,232774532,Kanga Roof,2911 Ford Road,Bristol,PA,19007,238160,2022,Roofing contractors,1,1,18,28902,2,0,0,0,0,0,0,0,0,0,0,0,0,04FEB25:19:43:00,,2024,Construction,19007,238160
2721555,Call Center,1291038,341712631,Erie Construction Mid-West LLC.,3434 Granite Circle,Toledo,OH,43617,238160,2022,Home Remodeling and  Renovations,1,22,1465,235872,1,0,0,0,1,0,0,1,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,43617,238160
2721556,Warehouse,1291050,341712631,Erie Construction Mid-West LLC.,8201 West Central Ave,Toledo,OH,43617,238160,2022,Home Remodeling and  Renovations,1,1,1465,10086,2,0,0,0,0,0,0,0,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,43617,238160
2721557,B001 Rochester Basement Waterproofing,1291059,341712631,Erie Construction Mid-West LLC.,24 INdustrial Park Cir,Rochester,NY,14624,238160,2022,Home Remodeling and  Renovations,1,21,1465,78367,1,0,0,0,3,0,0,3,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,14624,238160
2721558,B002 Cincinatti Basement Waterproofing,1291083,341712631,Erie Construction Mid-West LLC.,660 Redna Terrace,Cincinatti,OH,45215,238160,2022,Home Remodeling and  Renovations,1,21,1465,39664,1,0,2,1,0,35,16,3,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,45215,238160
2721560,B004 Grand Rapids Basement Waterproofing,1291104,341712631,Erie Construction Mid-West LLC.,"4039 40th St SE, Suite 8",Kentwood,MI,49512,238160,2022,Home Remodeling and  Renovations,1,21,1465,56708,1,0,0,0,1,0,0,1,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,49512,238160
2721561,B005 Columbus Basement Waterproofing,1291109,341712631,Erie Construction Mid-West LLC.,1778 Dividend Dr,Columbus,OH,43228,238160,2022,Home Remodeling and  Renovations,1,1,1465,26599,1,0,0,0,1,0,0,1,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,43228,238160
2721562,B006 South Bend Basement Waterproofing,1291118,341712631,Erie Construction Mid-West LLC.,4341 Pine Creek Rd,Elkhart,IN,46516,238160,2022,Home Remodeling and  Renovations,1,1,1465,33815,2,0,0,0,0,0,0,0,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,46516,238160
2721563,B007 Appleton Basement Waterproofing,1291121,341712631,Erie Construction Mid-West LLC.,924 Byrd Ave,Neenah,WI,54956,238160,2022,Home Remodeling and  Renovations,1,21,1465,52711,1,0,1,0,3,7,0,4,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,54956,238160
2721564,B008 Indianapolis Basement Waterproofing,1291122,341712631,Erie Construction Mid-West LLC.,"5700 W Minnesota, Suite E-1A",Indianapolis,IN,46241,238160,2022,Home Remodeling and  Renovations,1,1,1465,25281,1,0,0,0,2,0,0,2,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,46241,238160
2721565,B009 Akron Basement Waterproofing,1291124,341712631,Erie Construction Mid-West LLC.,2215 East Waterloo Rd. Suite 105,Akron,OH,44312,238160,2022,Home Remodeling and  Renovations,1,1,1465,23423,1,0,1,0,0,6,0,1,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,44312,238160
2721566,R002 Lansing Roofing Solutions,1291128,341712631,Erie Construction Mid-West LLC.,2280 Aurelius Rd,Holt,MI,48842,238160,2022,Home Remodeling and  Renovations,1,1,1465,35751,1,0,0,0,1,0,0,1,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,48842,238160
2618024,Redd Roofing and Construction,1291836,870310391,Redd Roofing and Construction,2772 H. Ave,Ogden,UT,84401,238160,2022,Roofing contractors,1,22,132,276589,1,0,1,0,3,18,39,4,0,0,0,0,0,05FEB25:19:03:00,,2024,Construction,84401,238160
2618314,TreeLine Roofing and Construction,1291896,871921785,TreeLine Roofing and Construction,7114 W Jefferson Ave #314,Lakewood,CO,80235,238160,2022,Roofing contractors,1,1,12,600,2,0,0,0,0,0,0,0,0,0,0,0,0,05FEB25:18:09:00,,2024,Construction,80235,238160
2618368,Ramirez Best Roofing Inc,1291938,883014418,Daniel Best Roofing  Inc,13116 purche Ave,Gardena,CA,90249,238160,2022,Roll roofing installation,1,1,10,4160,2,0,0,0,0,0,0,0,0,0,0,0,0,05FEB25:18:16:00,,2024,Construction,90249,238160
2721567,R003 Dayton Roofing Solutions,1292130,341712631,Erie Construction Mid-West LLC.,3520 Sudachi Dr,Dayton,OH,45414,238160,2022,Home Remodeling and  Renovations,1,1,1465,24957,2,0,0,0,0,0,0,0,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,45414,238160
2721568,R004 Grand Rapids Roofing Solutions,1292136,341712631,Erie Construction Mid-West LLC.,"4039 440th St SE, Suite 8",Kentwood,MI,49512,238160,2022,Home Remodeling and  Renovations,1,1,1465,26427,2,0,0,0,0,0,0,0,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,49512,238160
2721569,R007 Columbus Roofing Solutions,1292144,341712631,Erie Construction Mid-West LLC.,1758 Dividend Dr,Columbus,OH,43228,238160,2022,Home Remodeling and  Renovations,1,1,1465,25448,1,0,1,0,1,1,0,2,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,43228,238160
2721570,R008 Akron Roofing Solutions,1292150,341712631,Erie Construction Mid-West LLC.,"2215 E Waterloo Road, Suite 105",Akron,OH,44312,238160,2022,Home Remodeling and  Renovations,1,1,1465,20927,1,0,1,0,0,8,0,1,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,44312,238160
2721571,R010 Rochester Roofing Solutions,1292154,341712631,Erie Construction Mid-West LLC.,2166 Brighton Henrietta Townline Rd. Suite C,Rochester,NY,14623,238160,2022,Home Remodeling and  Renovations,1,1,1465,26182,2,0,0,0,0,0,0,0,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,14623,238160
2721572,R012 Pittsburgh Roofing Solutions,1292161,341712631,Erie Construction Mid-West LLC.,605 Plum Industrial Park,Pittsburgh,PA,15239,238160,2022,Home Remodeling and  Renovations,1,1,1465,26009,2,0,0,0,0,0,0,0,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,15239,238160
2721573,R013 Minneapolis Roofing Solutions,1292167,341712631,Erie Construction Mid-West LLC.,"9201 East Bloomington Freeway, Suite H",Bloomington,MN,55420,238160,2022,Home Remodeling and  Renovations,1,1,1465,231133,1,0,0,0,1,0,0,1,0,0,0,0,0,01MAR25:15:29:00,,2024,Construction,55420,238160
2721574,R015 Richmond Roofing Solutions,1292171,341712631,Erie Construction Mid-West LLC.,"11179 Hopson Rd, Suite 1",Ashland,VA,23005,238160,2022,Home Remodeling and  Renovations,1,1,1465,16599,2,0,0,0,0,0,0,0,0,0,0,0,0,24FEB25:16:50:00,,2024,Construction,23005,238160
