"id","company_name","establishment_name","ein","street_address","city","state","zip_code","naics_code","industry_description","annual_average_employees","total_hours_worked","no_injuries_illnesses","total_deaths","total_dafw_cases","total_djtr_cases","total_other_cases","total_dafw_days","total_djtr_days","total_injuries","total_poisonings","total_respiratory_conditions","total_skin_disorders","total_hearing_loss","total_other_illnesses","establishment_id","establishment_type","size","year_filing_for","created_timestamp","change_reason"
1588866.00,"Supreme Roofing Done Right, LLC","Supreme Roofing Done Right, LLC - Colorado","810716354","14 Inverness Dr East","Englewood","CO","80112","238160"," Roofing contractors ",10.00,17404.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,632317.00,1.00,1.00,2021.00,2/19/2022 15:30:53,
1588867.00,"Supreme Systems, Inc NE","Supreme Systems, Inc. NE","460980128","788 Sheridan St.","Chicopee","MA","01020","238160"," Roofing contractors ",40.00,70822.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,632361.00,1.00,2.00,2021.00,2/19/2022 15:35:13,
1588870.00,"Supreme Roofing","Supreme Roofing, LP","823769023","1355 N. Walton Walker Blvd.","Dallas","TX","75211","238160"," Roofing contractors ",215.00,425200.00,1.00,0.00,1.00,0.00,2.00,110.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,632220.00,1.00,2.00,2021.00,2/19/2022 15:43:13,
1588873.00,,"Supreme Systems, Inc.","752164599","1355 N Walton Walker Blvd","Dallas","TX","75211","238160"," Roofing contractors ",4.00,8320.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,271707.00,1.00,2.00,2021.00,2/19/2022 15:52:40,
1588961.00,"SEC Roofing & Construction Group, LLC","SEC Roofing & Construction Group, LLC","844422170","7933 Baymeadows Way Suite 3 ","Jacksonville","FL","32256","238160"," Asphalt roof shingle installation ",25.00,16803.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,849089.00,1.00,2.00,2021.00,2/20/2022 15:41:56,
1589359.00,"Trademark Roofing Company, Inc.","Trademark Roofing #583","171719799","212 Premier Drive","Holly Springs","NC","27540","238160"," Roofing contractors ",9.00,15626.00,1.00,0.00,0.00,1.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,486994.00,1.00,1.00,2021.00,2/21/2022 13:30:01,
1589681.00,"Dalex Construction Inc","Dalex Construction Inc","352250654","1974 Eggert Rd","Amherst","NY","14226","238160"," Asphalt roof shingle installation ",22.00,40165.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,351538.00,1.00,2.00,2021.00,2/21/2022 14:54:48,
1589704.00,"Cole Roofing Company, Inc.","Cole Roofing Company, Inc.","520599184","3915 COOLIDGE AVE","BALTIMORE","MD","212295506","238160"," Low slope roofing installation ",97.00,173493.00,1.00,0.00,0.00,4.00,0.00,0.00,24.00,4.00,0.00,0.00,0.00,0.00,0.00,705456.00,1.00,2.00,2021.00,2/21/2022 14:59:22,
1590711.00,"Headlee Roofing Co., Inc.","Headlee Roofing","860493494","951 W. 1st Avenue","MESA","AZ","85210","238160"," Roofing contractors ",75.00,139000.00,1.00,0.00,2.00,0.00,1.00,22.00,8.00,3.00,0.00,0.00,0.00,0.00,0.00,84659.00,1.00,2.00,2021.00,2/21/2022 16:50:29,
1591867.00,"Veterans Painting Contractor, Inc.","Veterans Painting Contractor, Inc.","462970975","4154 Kimberly Lane","Oceanside","CA","92056","238160"," Painting, spraying, or coating, roof ",23.00,49306.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,741540.00,2.00,2.00,2021.00,2/21/2022 21:35:51,"Our calculation for an estimate # of average employees was a bit too high. It should have been a smaller #. "
1592077.00,"Mammoth Contracting, LLC","Mammoth Contracting, LLC","815179460","26669 IH 10 W, Suite 1","Boerne","TX","78015","238160"," Asphalt roof shingle installation ",22.00,45760.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,849926.00,1.00,2.00,2021.00,2/21/2022 19:53:19,
1592337.00,"RMS Orlando, Inc","RMS Orlando, Inc","202309001","1919 Ellman St","Orlando","FL","32804","238160"," Roofing contractors ",14.00,30571.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,849981.00,1.00,1.00,2021.00,2/21/2022 20:23:59,
1592938.00,"American Roofing ","American Roofing ","741609768","801 Wyoming Street","San Antonio","TX","78203","238160"," Asphalt roof shingle installation ",82.00,161708.00,1.00,0.00,3.00,5.00,4.00,54.00,168.00,12.00,0.00,0.00,0.00,0.00,0.00,496797.00,1.00,2.00,2021.00,2/21/2022 21:27:32,
1593005.00,"Jurin Roofing Services, Inc.","PA Corporate office","251891877","560 Seminary St.","Pennsburg","PA","18073","238160"," Roofing contractors ",38.00,81317.00,1.00,0.00,0.00,1.00,1.00,0.00,24.00,2.00,0.00,0.00,0.00,0.00,0.00,202791.00,1.00,2.00,2021.00,2/21/2022 21:40:24,
1593141.00,"Hinkle Roofing Products, Inc.","Hinkle Roofing Products, Inc.","631211070","639 1st Court North","Birmingham","AL","35203","238160"," Roofing contractors ",20.00,41600.00,1.00,0.00,1.00,1.00,0.00,180.00,180.00,1.00,0.00,0.00,0.00,0.00,1.00,341361.00,1.00,2.00,2021.00,2/21/2022 22:55:36,
1593733.00,"DLJ Commercial Roofing LLC","DLJ Commercial Roofing LLC","271337110","5919 E. State Highway 107","Edinburg","TX","78542","238160"," Painting, spraying, or coating, roof ",20.00,41847.00,1.00,0.00,1.00,0.00,0.00,21.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,850167.00,1.00,2.00,2021.00,2/21/2022 22:30:25,
1593745.00,"Missouri Builders Service, Inc","Missouri Builders Service, Inc.","431532256","3807 Route CC","Jefferson City","MO","65109","238160"," Roofing contractors ",110.00,177568.00,1.00,0.00,2.00,0.00,1.00,126.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,264240.00,1.00,2.00,2021.00,2/21/2022 22:32:51,
1593766.00,"Arapahoe Roofing and Sheet Metal, Inc.","Arapahoe Roofing and Sheet Metal, Inc.",,"1501 S. Arthur Ave.","Louisville","CO","80027","238160"," Roofing contractors ",110.00,193498.00,1.00,0.00,2.00,1.00,2.00,4.00,46.00,5.00,0.00,0.00,0.00,0.00,0.00,214010.00,1.00,2.00,2021.00,2/21/2022 22:40:22,
1593928.00,"Howard Roofing Company, Inc.","Howard Roofing main office","953902188","245 N. Mountain View Avenue","Pomona","CA","91767","238160"," Roofing contractors ",95.00,189435.00,1.00,0.00,4.00,0.00,4.00,212.00,0.00,7.00,0.00,0.00,0.00,0.00,1.00,326923.00,1.00,2.00,2021.00,2/21/2022 23:55:37,
1593931.00,"Am1 Roofing, Inc","AM-1 Roofing, INC","931178887","52 SE 9th Street","Bend","OR","97702","238160"," Asphalt roof shingle installation ",65.00,95647.00,1.00,0.00,1.00,5.00,4.00,10.00,28.00,10.00,0.00,0.00,0.00,0.00,0.00,850276.00,1.00,2.00,2021.00,2/21/2022 23:59:16,
1594456.00,"A.W. Farrell & Son, Inc.","A.W. Farrell & Son, Inc. - Plattsburgh Office","160954042","94 Industrial Blvd","Plattsburgh","NY","12901","238160"," Low slope roofing installation ",19.00,47460.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,688727.00,1.00,1.00,2021.00,2/22/2022 14:45:23,
1594462.00,"A.W. Farrell & Son, Inc.","A.W. Farrell & Son, Inc. - Las Vegas Office","160954042","3953 W. Oquendo Rd.","Las Vegas","NV","89118","238160"," Roofing contractors ",29.00,59001.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216909.00,1.00,2.00,2021.00,2/22/2022 14:47:51,
1594470.00,"A.W. Farrell & Son, Inc.","A.W. Farrell & Son, Inc. - Erie Office","160954042","1910 Schaper Ave.","Erie ","PA","16502","238160"," Roofing contractors ",32.00,65689.00,1.00,0.00,1.00,0.00,1.00,16.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,214023.00,1.00,2.00,2021.00,2/22/2022 14:50:05,
1594476.00,"A.W. Farrell & Son, Inc.","A.W. Farrell & Son, Inc. - Cleveland Office","160954042","13200 Broadway Ave.","Garfield Heights","OH","44125","238160"," Roofing contractors ",23.00,65478.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,217047.00,1.00,2.00,2021.00,2/22/2022 14:51:34,
1594485.00,"A.W. Farrell & Son, Inc.","A.W. Farrell & Son, Inc. - Cincinnati Office","160954042","745 US Hwy 50","Milford","OH","45150","238160"," Roofing contractors ",21.00,47191.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216558.00,1.00,2.00,2021.00,2/22/2022 14:52:37,
1594491.00,,"John J. Campbell Co., Inc","620851169","6012 Resources Dr.","Memphis","TN","38134","238160","Commercial Roofing and Sheet-metal Contractor. ",89.00,173157.00,1.00,0.00,1.00,0.00,0.00,63.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,696826.00,1.00,2.00,2021.00,2/22/2022 14:54:50,
1594498.00,"Nations Roof Gulf Coast, LLC","Nations Roof Gulf Coast, LLC","475521881","3150 Lees Lane","Mobile","AL","36693","238160"," Roofing contractors ",30.00,58498.00,1.00,0.00,2.00,0.00,0.00,153.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,143803.00,1.00,2.00,2021.00,2/22/2022 14:55:46,
1594499.00,,"Valley Contracting","620981218","6056 Resources Dr.","Memphis ","TN","38134","238160","Roofing contractor",28.00,62150.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,696827.00,1.00,2.00,2021.00,2/22/2022 14:55:50,
1594755.00,"A.W.Farrell & Son, Inc.","A.W. Farrell & Son - Dunkirk Office","160954042","3649 Lake Shore Drive East","Dunkirk","NY","14048","238160"," Roofing contractors ",35.00,68262.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,213990.00,1.00,2.00,2021.00,2/22/2022 15:14:51,
1594917.00,"Jameson Roofing Company.","Jameson Roofing Company","160495270","106 Evans Street Ste 2A","Hamburg","NY","14075","238160"," Roofing contractors ",53.00,103825.00,1.00,0.00,1.00,0.00,0.00,49.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,137850.00,1.00,2.00,2021.00,2/22/2022 15:33:05,
1594936.00,"Northwestern Roofing Company","Northwestern Roofing - Erie Office","251302880","3031 Flower Rd.","Erie ","PA","16509","238160"," Roofing contractors ",22.00,34732.00,1.00,0.00,0.00,1.00,0.00,0.00,10.00,1.00,0.00,0.00,0.00,0.00,0.00,344061.00,1.00,2.00,2021.00,2/22/2022 15:35:43,
1596570.00,"Thomas Brown & Son Roofing","2333_4270","382114736","700 Third St.","Bay City","MI","48708","238160",,23.00,28507.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,567545.00,1.00,2.00,2021.00,2/22/2022 17:01:50,
1597305.00,"Pinnacle Pro Roofing","Roofing","465406460","540 S. Andreasen Dr.","Escondido","CA","92029","238160"," Asphalt roof shingle installation ",26.00,43721.00,1.00,0.00,1.00,0.00,0.00,276.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,840296.00,1.00,2.00,2021.00,2/22/2022 17:57:23,
1598081.00,"L.E. Schwartz & Son Inc","L.E. Schwartz & son Inc","580670431","279 Reid St.","Macon","GA","31206","238160"," Asphalt roof shingle installation ",49.00,119438.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,729160.00,1.00,2.00,2021.00,2/22/2022 19:12:24,
1598422.00,"A.H. Sturgill Roofing, Inc.","A.H. Sturgill Roofing, Inc.","311366660","4358 Springfield Street","Dayton","OH","45431","238160"," Roof membrane installation ",22.00,35985.00,1.00,0.00,1.00,0.00,0.00,61.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,626102.00,1.00,2.00,2021.00,2/22/2022 19:31:26,
1598873.00,"Same","RoofMaster Maintenance & Roofing, Inc","752578902","4763 Vicksburg St","Dallas","TX","75207","238160"," Roofing contractors ",54.00,116904.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107655.00,1.00,2.00,2021.00,2/22/2022 19:55:42,
1600075.00,"Kalkreuth Roofing & Sheet Metal, Inc. ","Kalkreuth Roofing & Sheet Metal, Inc. ","550647319","53-14th Street ","Wheeling ","WV","26003","238160"," Roofing contractors ",173.00,300091.00,1.00,0.00,1.00,0.00,2.00,98.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,213495.00,1.00,2.00,2021.00,2/22/2022 21:09:51,
1600212.00,"Jim Brown & Sons Roofing Co Inc.","JBS Roofing ",,"5537 N 59th Avenue","Glendale","AZ","85301","238160"," Roofing contractors ",70.00,132775.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136508.00,1.00,2.00,2021.00,2/22/2022 21:23:55,
1600597.00,"Curtis C Roofing","Curtis C Roofing","815469280","3811 w lower buckeye rd","phoenix","AZ","85009","238160"," Roofing contractors ",115.00,169061.00,1.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,743270.00,1.00,2.00,2021.00,2/22/2022 21:37:48,
1600621.00,"Guarantee Roofing & Sheet Metal, Inc.","Guarantee Roofing & Sheet Metal, Inc.","470696991","2405 S 13th St","Norfolk","NE","68701","238160"," Roof membrane installation ",28.00,39572.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,135521.00,1.00,2.00,2021.00,2/22/2022 21:42:36,
1600641.00,"Brazos Urethane, Inc.","Brazos Urethane ","742466058","1031 6th St. North","Texas City","TX","77590","238160"," Low slope roofing installation ",120.00,238904.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,443566.00,1.00,2.00,2021.00,2/22/2022 21:46:23,
1600651.00,"Brazos Industries LLC","Brazos Industries LLC","203939819","11950 Richcroft Ave ","BAton Rouge ","LA","70814","238160"," Roofing contractors ",12.00,22403.00,1.00,0.00,1.00,0.00,0.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,618770.00,1.00,2.00,2021.00,2/22/2022 21:48:47,
1602501.00,"Skyway Roofing, Inc.","Skyway Roofing, Inc.","141763964","1268 Broadway","Albany","NY","12204","238160"," Roof membrane installation ",35.00,72800.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,306584.00,1.00,2.00,2021.00,2/23/2022 13:40:43,
1602822.00,"F & G Roofing Company, LLC","F & G Roofing","201878777","7322 Archer Road","Justice","IL","60458","238160"," Roofing contractors ",28.00,40976.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64613.00,1.00,2.00,2021.00,2/23/2022 14:15:05,
1602945.00,"CentiMark Corporation","1100","251194990","51 Belamose Ave","Rocky Hill","CT","06067","238160"," Roofing contractors ",48.00,74359.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213307.00,1.00,2.00,2021.00,2/23/2022 14:33:57,
1602958.00,"CentiMark Corporation","1400","251194990","298 Hansen Access Rd.","King of Prussia","PA","19406","238160"," Roofing contractors ",79.00,88364.00,1.00,0.00,1.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,213374.00,1.00,2.00,2021.00,2/23/2022 14:35:39,
1603291.00,"CentiMark Corporation","1500","251194990","4315 Sarellen Rd.","Richmond","VA","23231","238160"," Roofing contractors ",43.00,79707.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213420.00,1.00,2.00,2021.00,2/23/2022 15:19:51,
1603307.00,"CentiMark Corporation","1800","251194990","101 Brick Kiln Rd.","Chelmsford","MA","01824","238160"," Roofing contractors ",76.00,118193.00,1.00,0.00,0.00,1.00,0.00,0.00,13.00,1.00,0.00,0.00,0.00,0.00,0.00,213485.00,1.00,2.00,2021.00,2/23/2022 15:21:18,
1603319.00,"CentiMark Corporation","1900","251194990","105 Sylvania PL","South Planfield","NJ","07080","238160"," Roofing contractors ",60.00,116761.00,1.00,0.00,0.00,1.00,0.00,0.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,213540.00,1.00,2.00,2021.00,2/23/2022 15:22:30,
1603331.00,"CentiMark Corporation","2100","251194990","4665 Allen Rd.","Stow","OH","44224","238160"," Roofing contractors ",50.00,62508.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213599.00,1.00,2.00,2021.00,2/23/2022 15:23:29,
1603341.00,"CentiMark Corporation","2200","251194990","319 Industrial Dr.","Franklin","OH","45005","238160"," Roofing contractors ",42.00,65259.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213628.00,1.00,2.00,2021.00,2/23/2022 15:24:24,
1603348.00,"CentiMark Corporation","2210","251194990","6201 Sable Mill Ct.","JEFFERSONVILLE","IN","47130","238160"," Roofing contractors ",43.00,64560.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213718.00,1.00,2.00,2021.00,2/23/2022 15:25:14,
1603353.00,"CentiMark Corporation","2220","251194990","7077 American Pkwy","Reynoldsburg","OH","43068","238160"," Roofing contractors ",48.00,100519.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213762.00,1.00,2.00,2021.00,2/23/2022 15:26:10,
1603371.00,"CentiMark Corporation","2250","251194990","3335 Kayenta Ct.","INDIANAPOLIS","IN","46226","238160"," Roofing contractors ",32.00,51542.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213805.00,1.00,2.00,2021.00,2/23/2022 15:27:16,
1603383.00,"CentiMark Corporation","5310","251194990","3033 NE 172nd PL","Portland","OR","87230","238160"," Roofing contractors ",41.00,71130.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216075.00,1.00,2.00,2021.00,2/23/2022 15:28:06,
1603390.00,"CentiMark Corporation","5350","251194990","1956 W. Cheryl Dr.","Phoenix","AZ","85021","238160"," Roofing contractors ",91.00,126296.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216112.00,1.00,2.00,2021.00,2/23/2022 15:29:06,
1603400.00,"CentiMark Corporation","5400","251194990","12330 E. 46th Ave","Denver","CO","80239","238160"," Roofing contractors ",60.00,89253.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,216155.00,1.00,2.00,2021.00,2/23/2022 15:30:15,
1603458.00,"DDP Roofing Services Inc.","DDP Roofing Services Inc.",,"20 CONCHESTER RD","GLEN MILLS","PA","19342","238160"," Roof membrane installation ",96.00,238429.00,1.00,0.00,0.00,1.00,0.00,0.00,14.00,1.00,0.00,0.00,0.00,0.00,0.00,853530.00,1.00,2.00,2021.00,2/23/2022 15:34:01,
1603723.00,"Glidden Roofing Corporation","GLIDDEN Roofing Corp.","010463435","27 Washington Ave Scarborough Maine","Scarborough","ME","04074","238160"," Roofing contractors ",15.00,45405.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,853552.00,1.00,1.00,2021.00,2/23/2022 15:57:33,
1603915.00,"NorthStar Construction Services Corp.","NorthStar Construction Services Corp.","043156949","200 Mt. Laurel Circle","Shirley","MA","01464","238160"," Low slope roofing installation ",68.00,126873.00,1.00,0.00,4.00,0.00,0.00,83.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,547919.00,1.00,2.00,2021.00,2/23/2022 16:19:17,
1605094.00,"Feeley, McAnespie, Inc.","Feeley, McAnespie, Inc.","043234436","200 Tanner Stret","Lowell","MA","01852","238160"," Low slope roofing installation ",38.00,44799.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,265683.00,1.00,2.00,2021.00,3/1/2022 16:18:20,"Correct a typo in total hours worked"
1605828.00,"Wicks Roofing","Wicks Roofing","770418522","2170 Hutton Rd","Nipomo","CA","93444","238160"," Roofing contractors ",75.00,136920.00,1.00,0.00,0.00,2.00,1.00,0.00,291.00,3.00,0.00,0.00,0.00,0.00,0.00,854090.00,1.00,2.00,2021.00,2/23/2022 18:09:01,
1606135.00,"Bulldog Roofing","Bulldog Roofing","474528029","1225 Ken Pratt Blvd Suit 121","Longmont,","CO","80501","238160"," Asphalt roof shingle installation ",21.00,840.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,854273.00,1.00,2.00,2021.00,2/23/2022 18:16:48,
1606244.00,"Alcal Specialty Contracting, Inc","Alcal Fremont Roofing","680526024","42950 Osgood Rd","Fremont","CA","94539","238160"," Roofing contractors ",144.00,234249.00,1.00,0.00,1.00,3.00,1.00,93.00,132.00,5.00,0.00,0.00,0.00,0.00,0.00,358690.00,1.00,2.00,2021.00,2/23/2022 18:29:21,
1606251.00,"Alcal Specialty Conntracting, Inc","Alcal Hawaii Roofing","680526024","91-446 Komohana Street, Bldg B, Units A, B, C & D","Kapolei","HI","96707","238160"," Roofing contractors ",36.00,47869.00,1.00,0.00,1.00,0.00,0.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,86629.00,1.00,2.00,2021.00,2/23/2022 18:30:27,
1606813.00,"Port Enterprises, LTD","Port Enterprises New Braunfels","741975498","1166 Pieper Road","New Braunfels","TX","78130","238160"," Roofing contractors ",10.00,20800.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,854545.00,1.00,2.00,2021.00,2/23/2022 19:19:04,
1606895.00,"Pacific West Roofing LLC","Pacific West Construction LLC","562567059","2900 Industrial Avenue","Hubbard","OR","97032","238160"," Asphalt roof shingle installation ",34.00,54737.00,1.00,0.00,2.00,3.00,0.00,148.00,238.00,5.00,0.00,0.00,0.00,0.00,0.00,478475.00,1.00,2.00,2021.00,2/23/2022 19:23:17,
1607061.00,"CentiMark Corporation","1300","251194990","8351 Bristol Ct.","Jessup","MD","20794","238160"," Roofing contractors ",70.00,105153.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324417.00,1.00,2.00,2021.00,2/23/2022 19:40:20,
1607420.00,"CentiMark Corporation","4110","251194990","161 Commerce Parkway","Pelham","AL","35124","238160"," Roofing contractors ",53.00,78360.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,215745.00,1.00,2.00,2021.00,2/23/2022 20:07:32,
1607431.00,"CentiMark Corporation","2400","251194990","6330 Commerce Dr.","Westland","MI","48185","238160"," Roofing contractors ",32.00,42296.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213909.00,1.00,2.00,2021.00,2/23/2022 20:08:25,
1607442.00,"Alex Roofing Co., Inc.","Alex Roofing Co., Inc.","251358277","1644 East 12th Street","Erie","PA","16511","238160"," Roofing contractors ",26.00,41686.00,1.00,0.00,0.00,1.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,307911.00,1.00,2.00,2021.00,2/23/2022 20:09:41,
1607464.00,"CentiMark Corporation","2600","251194990","200 Corporate Dr.","Elgin","IL","60123","238160"," Roofing contractors ",69.00,99295.00,1.00,0.00,0.00,2.00,0.00,0.00,228.00,2.00,0.00,0.00,0.00,0.00,0.00,213948.00,1.00,2.00,2021.00,2/23/2022 20:11:20,
1607486.00,"CentiMark Corporation","2630","251194990","2155 SE 37th St.","Grimes","IA","50111","238160"," Roofing contractors ",17.00,30939.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,214099.00,1.00,2.00,2021.00,2/23/2022 20:13:00,
1607548.00,"CentiMark Corporation","2650","251194990","4960 S 2nd St.","Milwaukee","WI","53207","238160"," Roofing contractors ",33.00,43200.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,214129.00,1.00,2.00,2021.00,2/23/2022 20:18:58,
1607565.00,"CentiMark Corporation","2700","251194990","14752 W 107th St.","Lenexa","KS","66215","238160"," Roofing contractors ",47.00,53006.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,214173.00,1.00,2.00,2021.00,2/23/2022 20:19:46,
1608252.00,"River City Roofing","River City Roofing","200703878","5018 Spring Park Rd., Suite 2","Jacksonville","FL","32207","238160"," Asphalt roof shingle installation ",19.00,29600.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,651608.00,1.00,2.00,2021.00,2/23/2022 21:05:26,
1608341.00,"Kreiling Roofing Co","Kreiling Roofing Co","371151409","2335 W Altorfer Drive","Peoria","IL","61615","238160"," Roofing contractors ",72.00,114800.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,593718.00,1.00,2.00,2021.00,2/23/2022 21:17:48,
1608886.00,"Gutier LLC","Gutier LLC","472318149","953 Pheasant Valley Dr","Missouri City","TX","77489","238160"," Roofing contractors ",54.00,111493.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,855249.00,1.00,2.00,2021.00,2/23/2022 22:28:56,
1610162.00,"Upson Company","Upson Company","820455046","4512 E Ustick Road","Caldwell","ID","83605","238160"," Roofing contractors ",60.00,163078.00,1.00,0.00,3.00,1.00,0.00,140.00,61.00,4.00,0.00,0.00,0.00,0.00,0.00,311330.00,1.00,2.00,2021.00,2/24/2022 13:54:30,
1610413.00,"Schrader Roofing Inc.","Schrader Roofing Inc.","752490574","612 SW 4th Ave","Amarillo","TX","79101","238160"," Roofing contractors ",22.00,26410.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,855820.00,1.00,2.00,2021.00,2/24/2022 14:14:28,
1611880.00,"CentiMark Corporation","2800","251194990","306 Hazelwood Logistics Center Dr.","Hazelwood","MO","63042","238160"," Roofing contractors ",39.00,58403.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,214295.00,1.00,2.00,2021.00,2/24/2022 14:41:19,
1611888.00,"CentiMark Corporation","2701","251194990","10425 J St.","Omaha","NE","68127","238160"," Roofing contractors ",38.00,53347.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,214216.00,1.00,2.00,2021.00,2/24/2022 14:42:15,
