establishment_name|company_name|state|establishment_type|size|annual_average_employees|total_hours_worked|ein|match_company_name|stripped_company_name|company_name_multiple_match
Superior Roofing|Superior Roofing Systems Inc.|CA|1|2|59|91352||'Superior Roofing Services Inc'|superior roofing|true
Superior Services RSH, Inc.|Superior Services RSH Inc.|MI|1|1|17|20906|382491879|'Superior Services RSH, Inc.'|superior services rsh|false
|Superior Siding & Roofing Inc.|NJ|||||||superior siding & roofing|false
|Superoofs|CO|||||||superoofs|false
|Supreme Contracting Inc.|NM|||||||supreme contracting|false
|SUPREME METAL LLC|OK|||||||supreme metal|false
Supreme Roofing, LP|Supreme Roofing|TX|1|2|194|386320|823769023|'Supreme Roofing'|supreme roofing|false
Supreme Roofing, LP|Supreme Roofing|CO|1|2|194|386320|823769023|'Supreme Roofing'|supreme roofing|false
Supreme Roofing, LP|Supreme Roofing|MA|1|2|194|386320|823769023|'Supreme Roofing'|supreme roofing|false
Supreme Roofing, LP|Supreme Roofing Systems|OK|1|2|194|386320|823769023|'Supreme Roofing'|supreme roofing|false
|Surface Shield Roofing Co.|HI|||||||surface shield roofing|false
|Surfco Restoration & Construction LLC|AR|||||||surfco restoration &|false
|Susca Roof Consulting LLC|CT|||||||susca roof|false
|Susquehanna Valley Roofing Services Inc.|PA|||||||susquehanna valley roofing|false
|Sustainable Building Solutions|DC|||||||sustainable building|false
|Sustainable KW, LLC|TX|||||||sustainable kw|false
|Sustainable Living Builders|CA|||||||sustainable living builders|false
Sutter Roofing Company of Florida|Sutter Roofing|FL|1|2|235|543043|591923325|'Sutter Roofing'|sutter roofing|false
|Sutter Roofing & Metal Co. Inc.|WV|||||||sutter roofing & metal|false
Sutter Roofing Company of Florida|Sutter Roofing Co.|FL|1|2|235|543043|591923325|'Sutter Roofing'|sutter roofing|false
|Sutter Roofing Co. of Florida|FL|||||||sutter roofing co. of florida|false
|Sutter Roofing Co. of SW Florida|FL|||||||sutter roofing co. of sw florida|false
|Sweeney Brothers Construction LLC|NH|||||||sweeney brothers|false
|Swift Public Adjusters|IA|||||||swift public adjusters|false
|Swift Roofing Inc.|KY|||||||swift roofing|false
|Swift Roofing of E-Town Inc.|KY|||||||swift roofing of e-town|false
|Swisher Handyman Services|NE|||||||swisher handyman|false
|SWP Commercial Limited|WGN|||||||swp commercial|false
|Syntech Roofing and Waterproofing|CA|||||||syntech roofing and waterproofing|false
|T&K Roofing & Sheet Metal Co.|IA|||||||t&k roofing & sheet metal|false
|T.L. Gowin & Co. Inc.|GA|||||||t.l. gowin &|false
Tabcon Inc.|TABCON Inc.|AZ|1|2|23|34329|742606736|'Tabcon Inc.'|tabcon|false
|Tadco Roofing|TX|||||||tadco roofing|false
|Tadmur Roofs and Pools WLL|DA|||||||tadmur roofs and pools wll|false
|Tajima Roofing Group|13|||||||tajima roofing|false
|Talbert Construction LLC|TX|||||||talbert|false
Tallahassee Roofing Inc|Tallahassee Roofing Inc.|FL|1|2|40|46632|261356134|'Tallahassee Roofing Inc'|tallahassee roofing|false
|Tallent Roofing Inc.|TX|||||||tallent roofing|false
|Talon Exteriors LLC|OH|||||||talon exteriors|false
|Taltek Commercial Roofing|TN|||||||taltek commercial roofing|false
|Tamara Cicchetti Charter|NV|||||||tamara cicchetti charter|false
TAMKO Building Products LLC - Columbus|TAMKO Building Products Inc.|MO|1|2|23|42086|440502367|'TAMKO Building Products LLC'|tamko building products|false
TAMKO Building Products LLC - Dallas|TAMKO Building Products Inc.|MO|1|2|89|180410|440502367|'TAMKO Building Products LLC'|tamko building products|false
TAMKO Building Products LLC - Frederick|TAMKO Building Products Inc.|MO|1|2|105|212073|440502367|'TAMKO Building Products LLC'|tamko building products|false
TAMKO Building Products LLC - Phillipsburg|TAMKO Building Products Inc.|MO|1|2|96|186468|440502367|'TAMKO Building Products LLC'|tamko building products|false
TAMKO Building Products LLC - Tuscaloosa|TAMKO Building Products Inc.|MO|1|2|94|197872|440502367|'TAMKO Building Products LLC'|tamko building products|false
TAMKO Building Products LLC - Ennis|TAMKO Building Products Inc.|MO|1|2|28|55075|440502367|'TAMKO Building Products LLC'|tamko building products|false
TAMKO Building Products LLC - High Street|TAMKO Building Products Inc.|MO|1|2|104|210838|440502367|'TAMKO Building Products LLC'|tamko building products|false
TAMKO Building Products LLC - Knoxville|TAMKO Building Products Inc.|MO|1|2|37|74825|440502367|'TAMKO Building Products LLC'|tamko building products|false
TAMKO Building Products LLC - Rangeline|TAMKO Building Products Inc.|MO|1|2|38|75630|440502367|'TAMKO Building Products LLC'|tamko building products|false
|Tampa Roofing Co. Inc.|FL|||||||tampa roofing|false
|Tanner Roofing, Inc.|TX|||||||tanner roofing|false
|Tapered Roofing|FL|||||||tapered roofing|false
|Tarco|AR|||||||tarco|false
Tarheel Roofing, Inc.|Tarheel Roofing Inc.|FL|1|2|57|122696|592679504|'Tarheel Roofing, Inc.'|tarheel roofing|false
|Tarrant Roofing LLC|TX|||||||tarrant roofing|false
|Tarrant Roofing LLC|TX|||||||tarrant roofing|false
|Taylon Skylights|CA|||||||taylon skylights|false
|TBS Services|NJ|||||||tbs|false
TCR Systems|TCR Construction Group|IL|1|2|123|227782|141845838|'TCR Systems LLC'|tcr|false
|TeamCraft Roofing Inc.|NC|||||||teamcraft roofing|false
|TeamCraft Roofing Inc.|NC|||||||teamcraft roofing|false
Tech Manufacturing|Tech Corp LLC|OH|1|2|88|43645|912188411|'Tech Manufacturing'|tech|false
Tech Roofing Service, Inc.|Tech Roofing Service Inc.|MA|1|2|23|45418|42730706|'Tech Roofing Service, Inc.'|tech roofing service|false
Tech Manufacturing|Tech Systems Inc.|FL|1|2|88|43645|912188411|'Tech Manufacturing'|tech|false
|Techni Proof Foundation||||||||techni proof foundation|false
|Technique Roofing Systems LLC|OH|||||||technique roofing|false
|Tecta America Arizona LLC|AZ|||||||tecta america arizona|false
Tecta America Austin, LLC|Tecta America Austin LLC|TX|1|2|22|50744|841505685|'Tecta America Austin, LLC'|tecta america austin|false
|Tecta America Carolinas LLC|NC|||||||tecta america carolinas|false
Tecta America Colorado LLC|Tecta America Colorado LLC|CO|1|2|70|122378|202909369|'Tecta America Colorado LLC'|tecta america colorado|false
|Tecta America Corporate Office|IL|||||||tecta america corporate office|false
|Tecta America CS LLC - Amarillo|TX|||||||tecta america cs llc - amarillo|false
|Tecta America CS LLC - Lubock|TX|||||||tecta america cs llc - lubock|false
TECTA AMERICA DAKOTAS LLC|Tecta America Dakotas LLC|ND|1|2|104|188895|450278200|'TECTA AMERICA DAKOTAS LLC'|tecta america dakotas|false
TECTA AMERICA DAKOTAS LLC|Tecta America Dakotas LLC|ND|1|2|104|188895|450278200|'TECTA AMERICA DAKOTAS LLC'|tecta america dakotas|false
TECTA AMERICA DAKOTAS LLC|Tecta America Dakotas LLC|ND|1|2|104|188895|450278200|'TECTA AMERICA DAKOTAS LLC'|tecta america dakotas|false
TECTA AMERICA DAKOTAS LLC|Tecta America Dakotas LLC|ND|1|2|104|188895|450278200|'TECTA AMERICA DAKOTAS LLC'|tecta america dakotas|false
TECTA AMERICA DAKOTAS LLC|Tecta America Dakotas LLC|ND|1|2|104|188895|450278200|'TECTA AMERICA DAKOTAS LLC'|tecta america dakotas|false
|Tecta America East LLC - Baltimore|MD|||||||tecta america east llc - baltimore|false
|Tecta America East LLC - Fruitland|MD|||||||tecta america east llc - fruitland|false
|Tecta America East LLC - Glen Rock|PA|||||||tecta america east llc - glen rock|false
|Tecta America East LLC - Jessup|MD|||||||tecta america east llc - jessup|false
|Tecta America Illinois Roofing LLC|IL|||||||tecta america illinois roofing|false
|Tecta America Kentucky|KY|||||||tecta america kentucky|false
|Tecta America Metro New York LLC|NJ|||||||tecta america metro new york|false
|Tecta America New England LLC - Bloomfield|CT|||||||tecta america new england llc - bloomfield|false
|Tecta America New England LLC - Brockton|MA|||||||tecta america new england llc - brockton|false
|Tecta America New England LLC - North Billerica|MA|||||||tecta america new england llc - north billerica|false
|Tecta America New England LLC - Portland ME|ME|||||||tecta america new england llc - portland me|false
Tecta America Sacramento, Inc.|Tecta America Sacramento Inc.|CA|1|2|45|102259|202970607|'Tecta America Sacramento, Inc.'|tecta america sacramento|false
Tecta America Seattle LLC|Tecta America Seattle LLC|WA|1|2|30|47813|260150494|'Tecta America Seattle LLC'|tecta america seattle|false
|Tecta America South Florida Inc.|FL|||||||tecta america south florida|false
|Tecta America Southeast LLC|AL|||||||tecta america southeast|false
|Tecta America Southeast LLC - Atlanta|GA|||||||tecta america southeast llc - atlanta|false
|Tecta America Southeast LLC - Sanford|FL|||||||tecta america southeast llc - sanford|false
|Tecta America Southern California Inc.|CA|||||||tecta america southern california|false
Tecta America West Florida, LLC|Tecta America West Florida LLC|FL|1|1|19|37196||'Tecta America West Florida, LLC'|tecta america west florida|false
|Tecta America Zero Company LLC Cincinnati|OH|||||||tecta america zero company llc cincinnati|false
|TEMA Roofing Services LLC|OH|||||||tema roofing|false
|Tempest Roofing|FL|||||||tempest roofing|false
|Temple Metal Roofs|MB|||||||temple metal roofs|false
|Tenholder Roofing|TX|||||||tenholder roofing|false
|Tennessee Association of Roofing Contractors|GA|||||||tennessee association of roofing|false
|Terial|NY|||||||terial|false
|Terik Roofing Inc.|OH|||||||terik roofing|false
Texas Fifth Wall Roofing Systems|Texas Fifth Wall Roofing Systems Inc.|TX|1|2|125|276712||'Texas Fifth Wall Roofing Systems'|texas fifth wall roofing|false
|Texas Parks and Wildlife Department|TX|||||||texas parks and wildlife department|false
|Texas Roof Management Inc.|TX|||||||texas roof|false
|Texas Roof Repair|TX|||||||texas roof repair|false
|Texas Roofing Co. Inc.|TX|||||||texas roofing|false
|Texas Select Construction, Inc|TX|||||||texas select construction|false
|Texas Shield Roofing LLC|TX|||||||texas shield roofing|false
|Texas Size Roofing|TX|||||||texas size roofing|false
|Texas Stag Roofing Solutions|TX|||||||texas stag roofing|false
|Texas State Roofing Company LLC|TX|||||||texas state roofing|false
|Texas Traditions Roofing LLC|TX|||||||texas traditions roofing|false
|TFE Contracting & I-35 Roofing Group|TX|||||||tfe contracting & i-35 roofing|false
|The Adkins Association Inc.|MN|||||||the adkins association|false
The Brewer Company|The Brewer Co.|OH|1|2|118|232821|391979518|'The Brewer Company'|the brewer|false
The Bri-Den Co.|The Bri-Den Co. Inc.|KY|1|2|34|65924|825212554|'The Bri-Den Co.'|the bri-den|false
|The Browne Co. Roofing & Waterproofing Consultants Inc.|NY|||||||the browne co. roofing & waterproofing consultants|false
|The Browning Group DBA Roof Masters|VA|||||||the browning group dba roof masters|false
|The Building Envelope Enclosure Group|SC|||||||the building envelope enclosure|false
|The Catch-All|TX|||||||the catch-all|false
|The Dantzler Group, Inc.|FL|||||||the dantzler group|false
|The Durable Slate Co.|OH|||||||the durable slate|false
|The Eipel Engineering Group D.P.C.|NY|||||||the eipel engineering group d.p.c|false
|The Enterprise Roofing & Sheet Metal Co.|OH|||||||the enterprise roofing & sheet metal|false
|The Estimating Edge|FL|||||||the estimating edge|false
|The Exam Pros|FL|||||||the exam pros|false
|The Externals Group|HRT|||||||the externals|false
|The F.A. Taylor Company|MD|||||||the f.a. taylor|false
The Fania Company|The Fania Co.|NJ|1|2|31|56003|221501476|'The Fania Company'|the fania|false
|The Fick Brothers Roofing Co.|MD|||||||the fick brothers roofing|false
The Garland Company|The Garland Company Inc.|OH|1|3|341|709280|341115246|'The Garland Company'|the garland|true
innovative metal company|The Garland Company Inc.|OH|1|2|70|133823|341781858|'The Garland Company Inc.'|the garland|true
The Gehringer Corporation|The Gehringer Corp.|PA|1|2|19|38112|232299879|'The Gehringer Corporation'|the gehringer|false
|The GLO Group LLC|AZ|||||||the glo|false
|The Hamlin Companies|NC|||||||the hamlin companies|false
The Haskell Company|The Haskell Co.|FL|1|3|2127|4218587|592387450|'The Haskell Company'|the haskell|false
|The Home Improvement Service Company|MO|||||||the home improvement service|false
|The Imbus Roofing Co. Inc.|KY|||||||the imbus roofing|false
|The Imperial Company Inc.|CT|||||||the imperial|false
|The Klingler Group LLC|AZ|||||||the klingler|false
|The Lawson Roofing Co. Inc.|CA|||||||the lawson roofing|false
|The Melanson Co. Inc. a Tecta America Company|NH|||||||the melanson co. inc. a tecta america|false
|The Melanson Company a Tecta America Company|NH|||||||the melanson company a tecta america|false
|The Mountain Company|WV|||||||the mountain|false
The Original Roofing Company|The Original Roofing Company|NV|1|2|197|393347|562335100|'The Original Roofing Company'|the original roofing|false
The Quality Roofing Company|The Quality Roofing Co. Inc.|MO|1|2|25|40963|440400020|'The Quality Roofing Company'|the quality roofing|false
The Ray Company, Inc.|The RAY Company, Inc.|NC|1|2|17|32652|560482744|'The Ray Company, Inc.'|the ray company|false
|The Restoration Wizards|MD|||||||the restoration wizards|false
|The Right Season Roofing|MO|||||||the right season roofing|false
|The Roof & Gutter Guys|CO|||||||the roof & gutter guys|false
The Roof Authority, Inc.|The Roof Authority Inc.|FL|1|2|26|42111|650384452|'The Roof Authority, Inc.'|the roof authority|false
The Roof Depot, Inc.|The Roof Depot Inc.|GA|1|2|123|249600|582385323|'The Roof Depot, Inc.'|the roof depot|false
|The Roof Masters|CA|||||||the roof masters|false
|The Roofing & Sheet Metal Crafts Institute Inc.|NY|||||||the roofing & sheet metal crafts institute|false
The Roofing Company Inc|The Roofing Company Inc.|VA|1|2|45|184817132||'The Roofing Company Inc'|the roofing|false
|The Roofing Dudes|AL|||||||the roofing dudes|false
|The Third Estimate Corporation|OH|||||||the third estimate|false
|The Velco Group|TX|||||||the velco|false
The Vertex Companies|The Vertex Companies|TN|1|3|741|1198627||'The Vertex Companies'|the vertex companies|false
|The Warko Group Roofing Division|PA|||||||the warko group roofing division|false
|The Waterproof Group|GA|||||||the waterproof|false
|Thermal Protection Services LLC|TX|||||||thermal protection|false
|Thermal-Tec/Michigan Inc.|MI|||||||thermal-tec/michigan|false
|Thiel Bros. Roofing Inc.|MT|||||||thiel bros. roofing|false
|Thiel Roofing LLC|IL|||||||thiel roofing|false
|Third Gen Services LLC|NC|||||||third gen|false
THOMAS CO BROOKLAWN|Thomas Co. Inc.|NJ|1|2|7|13433|221801542|'THOMAS COMPANY INC'|thomas|false
EGG HARBOR TTWP|Thomas Co. Inc.|NJ|1|2|177|348693|221801542|'THOMAS COMPANY INC'|thomas|false
|Thomas D. Robison Roofing Inc.|ID|||||||thomas d. robison roofing|false
|Thomas Downey Ltd.|VA|||||||thomas downey|false
|Thomas E. Miller dba Redwood Construction|PA|||||||thomas e. miller dba redwood|false
|Thomas Roofing Co. Inc.|AL|||||||thomas roofing|false
|Thomas Roofing LLC|AZ|||||||thomas roofing|false
|Thomas Roofing London Ltd.|ON|||||||thomas roofing london|false
|Thomson Roofing & Metal Co/Two State Construction|GA|||||||thomson roofing & metal co/two state|false
|Thornton Tomasetti|NY|||||||thornton tomasetti|false
Thoroughbred Contractors LLC|Thoroughbred Contractors|KY|1|2|37|74283|412088912|'Thoroughbred Contractors LLC'|thoroughbred|false
|Thoroughbred Roofs|KY|||||||thoroughbred roofs|false
|Three Mountain Roofing|VT|||||||three mountain roofing|false
|Thunder Bay Roofing, LLC|MD|||||||thunder bay roofing|false
|Tice Enterprises Ltd.|TX|||||||tice|false
|Tidewater Roofing|VA|||||||tidewater roofing|false
|Tidwell Roofing and Sheet Metal|IL|||||||tidwell roofing and sheet metal|false
|Tier 1 Contracting LLC|OK|||||||tier 1 contracting|false
|Tigris Specialty Construction LLC|KS|||||||tigris specialty|false
|Tile Roofing Industry Alliance|OR|||||||tile roofing industry alliance|false
|Tillotson Enterprises Inc.|NE|||||||tillotson|false
|Tinker Ma LLC|TN|||||||tinker ma|false
|Titan Construction of Tacoma LLC|WA|||||||titan construction of tacoma|false
|Titan Pros Roofing|TX|||||||titan pros roofing|false
Logan Airport Terminal E|Titan Roofing|NV|1|2|29|54335|42630303|'Titan Roofing, Inc'|titan roofing|true
Electric Boat|Titan Roofing|NV|1|1|6|11269|42630303|'Titan Roofing Inc'|titan roofing|true
Albany Office|Titan Roofing|NV|1|2|138|270675|42630303|'Titan Roofing, Inc.'|titan roofing|true
Newburgh Office|Titan Roofing|NV|1|2|16|30336|42630303|'Titan Roofing, Inc'|titan roofing|true
Syracuse Office|Titan Roofing|NV|1|2|25|46046|42630303|'Titan Roofing, Inc.'|titan roofing|true
Plattsburgh|Titan Roofing|NV|1|2|2|3887|42630303|'Titan Roofing, Inc'|titan roofing|true
New Haven Office|Titan Roofing|NV|1|2|7|12680|42630303|'Titan Roofing, Inc.'|titan roofing|true
Worcester|Titan Roofing|NV|1|2|5|10932|42630303|'Titan Roofing, Inc.'|titan roofing|true
Commonwealth Pier|Titan Roofing|NV|1|2|13|24668|42630303|'Titan Roofing, Inc'|titan roofing|true
Quincy Office|Titan Roofing|NV|1|2|75|128630|42630303|'Titan Roofing, Inc.'|titan roofing|true
Springfield Office|Titan Roofing|NV|1|2|76|146341|42630303|'Titan Roofing, Inc.'|titan roofing|true
|TKO Construction & Roofing LLC|VT|||||||tko construction & roofing|false
|TLC PRO ROOFING LLC|TN|||||||tlc pro roofing|false
|TLC Restoration LLC|OH|||||||tlc restoration|false
|TLSmith Consulting Inc.|IL|||||||tlsmith|false
|TMC Exteriors LLC|WI|||||||tmc exteriors|false
TMJ Construction Services|TMJ Construction Services LLC|IA|1|2|19|45814|542149654|'TMJ Construction Services'|tmj|false
|TMS Roofing LLC|TX|||||||tms roofing|false
|TNT Roofing and Restoration LLC.|KY|||||||tnt roofing and restoration|false
|Togala Contractor Builder|CO|||||||togala contractor builder|false
|Toitures Trois Etoiles Inc.|QC|||||||toitures trois etoiles|false
|Tom and Jerrys Roofing LLC|GA|||||||tom and jerrys roofing|false
|Tom Machin Contracting Inc.|NY|||||||tom machin contracting|false
|Top Man Quality Roofing|TX|||||||top man quality roofing|false
|Top Sun Roofing|TX|||||||top sun roofing|false
|Top To Bottom Construction Inc.|IL|||||||top to bottom|false
|Topside Contracting LLC|TX|||||||topside contracting|false
|TOR CAN ICI Roofing Inc.|ON|||||||tor can ici roofing|false
|Torham Exterior Solutions Inc|ON|||||||torham exterior|false
|TORI Construction LLC|IL|||||||tori|false
|Torres Brothers Roofing|IL|||||||torres brothers roofing|false
|Total Exteriors|WI|||||||total exteriors|false
|Total Pro Roofing|GA|||||||total pro roofing|false
|Total Roof Solutions LLC|GA|||||||total roof|false
|Total Roofing & Construction Services Inc.|IL|||||||total roofing &|false
|Total Roofing & Reconstruction|TX|||||||total roofing & reconstruction|false
|Total Roofing Systems, The Metal Roof Experts|FL|||||||total roofing systems, the metal roof experts|false
|Total Systems Roofing Inc.|IL|||||||total systems roofing|false
|Touchstone Roofing LLC|TX|||||||touchstone roofing|false
|Tower Roofing Inc.|GA|||||||tower roofing|false
|Tozai Asphalt Roofing Contractors Co-op|13|||||||tozai asphalt roofing contractors co-op|false
|Trademark Restoration Inc.|IL|||||||trademark restoration|false
|Trademark Roofing and Gutter|NC|||||||trademark roofing and gutter|false
|Trades Mosaic LLC|DE|||||||trades mosaic|false
|Trahan Architecture + Planning|LA|||||||trahan architecture + planning|false
300 A|Trans Coastal Construction|FL|1|2|12|20194||'TRANS COASTAL CONSTRUCTION'|trans coastal|false
|Transcend Roofing Systems LLC|GA|||||||transcend roofing|false
|Transcona Roofing Ltd.|MB|||||||transcona roofing|false
|Transform Charleston, LLC|SC|||||||transform charleston|false
|Travis Baker|ID|||||||travis baker|false
|TRC Acquisition Company, LLC. d/b/a Tilsen Roofing Company, LLC.|WI|||||||trc acquisition company, llc. d/b/a tilsen roofing|false
Tremco East 80th|Tremco CPG Inc.|OH|1|2|43|109765||'Tremco CPG Inc'|tremco cpg|true
Pure Air Control Services|Tremco CPG Inc.|OH|1|2|83|147990||'Tremco CPG, Inc.'|tremco cpg|true
Tremco Barrier Solutions (Corp and Field)|Tremco CPG Inc.|OH|1|2|35|48972||'Tremco CPG, Inc.'|tremco cpg|true
Tremco Roofing and Building Maintenance-Weatherproofing Technologies, Inc. (Corp and Field)|Tremco CPG Inc.|OH|1|3|1473|2655983||'Tremco CPG, Inc.'|tremco cpg|true
Tremco CPG Inc. (Nudura Georgia)|Tremco CPG Inc.|OH|1|2|44|74279|980452807|'Tremco CPG Inc.'|tremco cpg|true
|Trevco Roofing, LLC.|MS|||||||trevco roofing|false
|Tri Coast Construction LLC|WA|||||||tri coast|false
|Triad Sheet Metal & Mechanical Inc|NC|||||||triad sheet metal & mechanical|false
|Triangle General Contractors Inc|NY|||||||triangle general|false
|Triangle Roofing Inc.|PA|||||||triangle roofing|false
|Tri-County Roofing & Sheet Metal Inc.|MD|||||||tri-county roofing & sheet metal|false
Tri-Lam Roofing & Waterproofing, Inc.|Tri-Lam Roofing & Waterproofing Inc.|TX|1|2|35|75827|262227683|'Tri-Lam Roofing & Waterproofing, Inc.'|tri-lam roofing & waterproofing|false
|Trinity Roofing & Construction|TX|||||||trinity roofing &|false
|Triple M Roofing Corp.|FL|||||||triple m roofing|false
|TriStar Quality Roofing LLC|TX|||||||tristar quality roofing|false
|Tristar Roofing Solutions|TN|||||||tristar roofing|false
|Tri-State Commercial Roofing Corp.|NY|||||||tri-state commercial roofing|false
|Tri-State Metals|NY|||||||tri-state metals|false
Tri-State Roofing & Sheet Metal Company|Tri-State Roofing & Sheet Metal Company|WV|1|2|23|37756|471425515|'Tri-State Roofing & Sheet Metal'|tri-state roofing & sheet metal|false
Tri-State Roofing & Sheet Metal Company|Tri-State Roofing & Sheet Metal Company|WV|1|2|23|37756|471425515|'Tri-State Roofing & Sheet Metal'|tri-state roofing & sheet metal|false
Tri-State Roofing & Sheet Metal Company|Tri-State Roofing & Sheet Metal Company|WV|1|2|23|37756|471425515|'Tri-State Roofing & Sheet Metal'|tri-state roofing & sheet metal|false
Tri-State Roofing & Sheet Metal Company|Tri-State Roofing & Sheet Metal Company|WV|1|2|23|37756|471425515|'Tri-State Roofing & Sheet Metal'|tri-state roofing & sheet metal|false
Tri-State Roofing & Sheet Metal Company|Tri-State Roofing & Sheet Metal Company|KY|1|2|23|37756|471425515|'Tri-State Roofing & Sheet Metal'|tri-state roofing & sheet metal|false
|Triton Advanced Commercial Roof Systems|MO|||||||triton advanced commercial roof|false
|Triumph Roofing and Construction|TX|||||||triumph roofing and|false
|Tropical Roofing Products|FL|||||||tropical roofing products|false
|Troyer Commercial Roofing|FL|||||||troyer commercial roofing|false
|TRS Roofing Systems - Houston, LLC|TX|||||||trs roofing systems - houston|false
TruCraft Roofing, LLC|TruCraft Roofing LLC|OH|1|2|45|119557|273250335|'TruCraft Roofing, LLC'|trucraft roofing|false
|TruCut Metals LLC|OH|||||||trucut metals|false
|True Built LLC|SC|||||||true built|false
|True North Construction Management Inc.|WA|||||||true north|false
|True North Roofing|MN|||||||true north roofing|false
|TrueWorks Roofing|TX|||||||trueworks roofing|false
|Trussworth Roofing|FL|||||||trussworth roofing|false
|Trusted Roofing|MO|||||||trusted roofing|false
|TrustPoint Inspections|IN|||||||trustpoint inspections|false
|TSE Commercial Roofing|GA|||||||tse commercial roofing|false
|TSpark Enterprises|FL|||||||tspark|false
|TST Roofing|VA|||||||tst roofing|false
|TT Roofing LLC|MA|||||||tt roofing|false
|Tubos Inc|FL|||||||tubos|false
|TUCSON RUBBERIZED COATING|AZ|||||||tucson rubberized coating|false
|Tuggle Roofing|OK|||||||tuggle roofing|false
|Turner & Sons Roofing & Siding LLC|CT|||||||turner & sons roofing & siding|false
Turner Morris, Inc. Silverthorne|Turner Morris Inc.|CO|1|2|29|64170|841199856|'Turner Morris, Inc.'|turner morris|true
Turner Morris, Inc.|Turner Morris Inc.|CO|1|2|43|96685|841199856|'TURNER MORRIS, INC.'|turner morris|true
|Turner Roofing & Sheet Metal Inc.|OK|||||||turner roofing & sheet metal|false
Turner Roofing Company|Turner Roofing Co.|TN|2|2|40|67458|521503035|'Turner Roofing Company'|turner roofing|true
Turner Roofing Company LTD|Turner Roofing Co.|TN|1|2|65|84338|742271636|'Turner Roofing Company LTD'|turner roofing|true
Turner Roofing Company|Turner Roofing Co.|TX|2|2|40|67458|521503035|'Turner Roofing Company'|turner roofing|true
Turner Roofing Company LTD|Turner Roofing Co.|TX|1|2|65|84338|742271636|'Turner Roofing Company LTD'|turner roofing|true
|Tuscano-Maher Roofing, a Tecta America Company LLC|PA|||||||tuscano-maher roofing, a tecta america|false
|Tusker Roofing|TN|||||||tusker roofing|false
|TWC Services LLC|VA|||||||twc|false
|Twin City Roofing LLC|ND|||||||twin city roofing|false
|Twin Hammers, LLC|TX|||||||twin hammers|false
|Twins Roofing Corp|CA|||||||twins roofing|false
|TXO Restoration LLC|TX|||||||txo restoration|false
QSI Eagle Mountain|Tyson Foods Inc.|AR|1|2|30|64158|821059183|'Tyson Foods'|tyson foods|false
|U Name It Roofing and Construction|GA|||||||u name it roofing and|false
|U.S. Roofing|MA|||||||u.s. roofing|false
|UFG Insurance|IA|||||||ufg insurance|false
|Ultra Roofing|NC|||||||ultra roofing|false
|Ultra Seam Inc.|KY|||||||ultra seam|false
|Umpqua Roofing Co. Inc.|OR|||||||umpqua roofing|false
|Under My Roof LLC|IL|||||||under my roof|false
|Underwood Sheetmetal Inc.|TX|||||||underwood sheetmetal|false
|Unified Building Sciences & Engineering Inc.|TX|||||||unified building sciences & engineering|false
|Unified Building Sciences Inc.|TX|||||||unified building sciences|false
|Unified Building Sciences Inc. (Denver)|CO|||||||unified building sciences inc. (denver)|false
|Unified Building Sciences Inc. (West)|CA|||||||unified building sciences inc. (west)|false
Unilock New York Inc. Boston Division|Unilock|IL|1|2|65|124505|980103212|'Unilock'|unilock|true
Unilock Chicago|Unilock|IL|1|2|150|331954|363480878|'Unilock Inc.'|unilock|true
|Union Roofing Contractors Association of Southern California|CA|||||||union roofing contractors association of southern california|false
|Unique Quality Construction|IN|||||||unique quality|false
|Unique Roofing|AZ|||||||unique roofing|false
United Manufacturing Inc.|United Contractors|CA|1|2|24|48277|480684406|'United Manufacturing Inc.'|united|true
United Construction Co Inc|United Contractors|CA|1|2|130|282705|550676159|'United Construction Co Inc.'|united|true
UNITED CONSTRUCTION CORP|United Contractors|CA|1|2|42|88273|20257849|'UNITED CONSTRUCTION CORP'|united|true
United Group Services|United Contractors|CA|1|3|257|718732|311035659|'United Group Services'|united|true
Elite Welding Academy|United Contractors|CA|1|1|17|38935|510606029|'United Group Services'|united|true
UE Manufacturing LLC OKC|United Contractors|CA|1|2|168|379579|841585012|'United Holdings'|united|true
United Engines Little Rock|United Contractors|CA|1|2|29|56081|841585010|'United Holdings'|united|true
United Engines Shreveport|United Contractors|CA|1|2|22|41274|841585010|'United Holdings'|united|true
United Engines Tulsa|United Contractors|CA|1|2|22|44272|841585012|'United Holdings'|united|true
Thermo King of Houston|United Contractors|CA|1|2|41|93136|562426273|'United Holdings'|united|true
United Holdings|United Contractors|CA|1|2|78|158293|270002970|'United Holdings'|united|true
Thermo King Dallas Convoy Servicing|United Contractors|CA|1|2|85|118825|364953426|'United Holdings'|united|true
United Engines|United Contractors|CA|1|2|64|56081|841585010|'United Holdings'|united|true
Thermo King of San Antonio|United Contractors|CA|1|2|18|41898|562426273|'United Holdings'|united|true
United Industries Corp. - Chapin Manufacturing|United Contractors|CA|1|3|400|886347||'United Industries Corporation'|united|true
United Services Inc.|United Contractors|CA|1|2|57|106499|431647434|'United Services Inc'|united|true
|United Exteriors Group|OH|||||||united exteriors|false
|United Insurance Network|TX|||||||united insurance network|false
|United Materials LLC|CO|||||||united materials|false
URSM|United Roofing & Sheet Metal Inc.|CT|1|2|41|72053|472424796|'United Roofing & Sheet Metal, Inc.'|united roofing & sheet metal|false
|United Roofing & Waterproofing LLC|AR|||||||united roofing & waterproofing|false
|United Roofing Group Inc.|AK|||||||united roofing|false
